satisfaction,sex,customer_type,age,travel_type,class,flight_distance,seat_comfort,time_convenience,food_drink,gate_location,inflight_wifi,inflight_entertainment,online_support,ease_booking,onboard_service,leg_room,baggage_handling,checkin_service,cleanliness,online_boarding,departure_delay,arrival_delay
dissatisfied,Female,disloyal,33,Business ,Business,1606,3,3,3,3,1,3,1,1,3,3,4,5,5,1,0,0
dissatisfied,Male,disloyal,46,Business ,Business,2344,3,4,4,2,4,3,4,4,4,3,5,5,4,4,41,36
satisfied,Female,loyal,48,Business ,Business,2069,1,1,1,1,4,2,5,5,5,5,5,5,5,2,4,0
satisfied,Female,loyal,44,Business ,Business,1717,2,3,2,2,5,3,4,5,5,5,5,5,5,3,11,1
dissatisfied,Male,disloyal,37,Business ,Business,2337,3,3,3,1,2,3,2,2,4,5,4,4,4,2,12,53
satisfied,Female,loyal,70,Personal ,Eco,77,3,3,1,3,4,5,5,4,4,4,4,4,4,3,0,0
dissatisfied,Female,loyal,30,Business ,Business,2880,2,3,3,3,2,2,2,2,3,1,2,2,4,2,0,0
satisfied,Female,loyal,57,Personal ,Eco,340,0,4,0,3,4,4,4,1,1,0,1,3,1,3,3,0
dissatisfied,Male,loyal,19,Business ,Eco,2068,4,4,4,4,4,4,1,4,4,4,3,1,3,4,0,6
dissatisfied,Female,loyal,64,Personal ,Eco Plus,88,3,5,3,4,5,4,5,4,4,3,5,5,4,3,0,0
satisfied,Female,loyal,54,Personal ,Eco,1054,2,2,2,2,2,5,4,4,4,4,4,5,4,3,0,0
dissatisfied,Female,disloyal,21,Business ,Eco,1238,2,0,2,1,2,2,4,2,3,2,4,3,4,2,0,0
satisfied,Male,disloyal,38,Business ,Business,2040,5,5,5,2,3,5,3,3,5,3,5,5,4,3,21,12
dissatisfied,Female,disloyal,48,Business ,Eco,2051,3,3,3,3,5,3,5,5,3,3,3,3,4,5,13,24
dissatisfied,Male,loyal,37,Business ,Business,2499,2,2,2,2,2,3,4,2,2,1,2,3,2,2,0,1
satisfied,Female,loyal,52,Business ,Business,545,1,1,1,1,2,4,4,5,5,5,5,5,5,5,0,1
satisfied,Female,loyal,57,Business ,Business,1472,1,1,1,1,2,5,4,2,2,2,2,3,2,3,66,65
dissatisfied,Male,loyal,16,Personal ,Eco,4016,3,2,3,3,5,3,5,5,3,3,2,1,2,5,0,0
dissatisfied,Male,loyal,57,Personal ,Eco,1937,1,1,0,3,5,0,3,5,4,3,3,2,3,5,0,26
satisfied,Male,loyal,50,Business ,Eco,3132,4,2,5,5,3,4,3,3,4,4,5,5,3,3,0,0
dissatisfied,Male,disloyal,28,Business ,Eco,1880,2,2,2,2,2,2,1,2,3,3,3,2,3,2,82,84
dissatisfied,Male,loyal,28,Business ,Business,2370,3,3,3,3,3,3,3,3,1,1,4,4,4,3,0,0
satisfied,Female,loyal,44,Business ,Business,3526,2,2,2,2,5,4,5,3,3,3,3,3,3,3,45,42
satisfied,Male,loyal,32,Business ,Business,1219,0,4,0,3,4,1,1,4,4,2,3,1,1,4,0,0
satisfied,Male,loyal,35,Business ,Business,3480,4,4,4,4,2,1,3,5,5,5,5,3,5,2,0,0
satisfied,Female,loyal,19,Business ,Eco,2045,5,5,5,5,5,5,5,5,2,2,5,5,5,5,0,0
dissatisfied,Male,loyal,61,Personal ,Eco Plus,2325,1,1,1,4,3,1,3,3,3,3,4,1,4,3,40,46
dissatisfied,Male,disloyal,23,Business ,Eco,1425,1,3,1,4,3,1,3,3,3,3,3,4,4,3,0,0
satisfied,Male,loyal,34,Business ,Business,2735,1,1,1,1,5,5,1,4,4,4,4,1,4,3,0,0
satisfied,Male,loyal,57,Business ,Business,3587,1,1,1,1,2,4,5,5,5,5,5,5,5,4,0,0
dissatisfied,Male,loyal,43,Business ,Eco Plus,2200,3,2,2,2,4,3,4,4,3,3,4,3,4,4,0,0
dissatisfied,Female,loyal,35,Business ,Eco,1771,3,3,3,3,3,3,3,3,3,3,3,4,3,3,0,0
dissatisfied,Male,disloyal,36,Business ,Eco,1393,3,3,3,5,5,3,5,5,1,2,5,2,2,5,44,32
satisfied,Male,loyal,32,Business ,Business,3359,4,4,4,4,3,2,3,3,2,5,4,3,5,3,38,31
satisfied,Female,loyal,54,Business ,Business,460,4,4,4,4,2,4,4,5,5,5,5,3,5,4,54,45
satisfied,Male,loyal,47,Business ,Business,3121,5,5,5,5,5,5,4,5,5,4,5,5,5,4,0,2
dissatisfied,Female,disloyal,23,Business ,Eco,2196,3,3,3,2,2,3,2,2,5,5,5,5,4,2,26,21
dissatisfied,Female,loyal,14,Personal ,Eco,1389,4,2,4,2,1,4,1,1,1,2,2,3,1,1,50,55
dissatisfied,Male,disloyal,30,Business ,Business,2561,4,4,4,1,4,4,4,4,5,5,5,3,5,4,5,11
satisfied,Female,loyal,14,Personal ,Eco,2045,3,3,3,3,2,4,5,2,2,2,2,3,2,5,0,20
satisfied,Male,loyal,53,Business ,Business,293,1,1,1,1,5,4,5,4,4,4,4,4,4,3,47,44
satisfied,Female,loyal,7,Personal ,Eco,2164,4,5,5,5,4,4,4,4,3,2,5,3,3,4,0,0
dissatisfied,Male,loyal,9,Personal ,Eco,1257,1,4,1,1,3,1,3,3,4,2,5,5,4,3,0,0
satisfied,Female,loyal,60,Business ,Business,1205,1,1,1,1,2,4,5,4,4,5,4,4,4,3,24,NA
satisfied,Male,loyal,40,Business ,Business,2523,3,3,3,3,4,5,5,4,4,4,4,4,4,3,0,12
dissatisfied,Male,loyal,70,Personal ,Eco Plus,2071,3,4,3,2,2,3,2,2,4,5,5,4,4,2,1,0
dissatisfied,Male,loyal,34,Personal ,Eco,1528,2,5,2,3,3,2,3,3,4,2,4,4,4,3,32,46
dissatisfied,Male,loyal,69,Business ,Business,371,1,5,5,5,5,4,4,1,1,1,1,1,1,3,4,0
satisfied,Male,loyal,27,Business ,Business,2980,3,3,3,3,5,5,5,5,3,5,5,3,5,5,0,0
dissatisfied,Male,loyal,70,Personal ,Eco,2360,3,5,3,2,3,3,3,3,3,2,5,4,4,3,4,1
satisfied,Female,loyal,41,Personal ,Eco,3657,0,4,0,4,2,0,2,2,1,2,3,4,4,2,0,0
dissatisfied,Male,loyal,31,Personal ,Eco Plus,1875,1,0,1,3,1,4,5,3,4,4,4,5,3,5,145,136
satisfied,Female,loyal,20,Personal ,Eco,983,3,3,2,3,2,5,4,4,4,4,4,3,4,4,0,3
satisfied,Female,loyal,17,Personal ,Eco,2854,1,1,1,1,3,5,4,4,4,4,4,5,4,3,0,58
dissatisfied,Female,disloyal,26,Business ,Business,2931,2,2,2,3,3,2,3,3,4,5,5,5,5,3,0,0
satisfied,Female,loyal,70,Personal ,Eco,255,4,4,4,4,2,5,5,5,5,5,4,3,5,3,25,20
dissatisfied,Male,loyal,58,Business ,Eco,3387,2,2,2,2,2,2,2,2,2,1,3,1,2,2,5,8
dissatisfied,Female,disloyal,48,Business ,Eco,2222,2,2,2,5,2,2,2,2,2,3,4,2,5,2,31,20
satisfied,Male,loyal,35,Business ,Business,754,3,3,3,3,4,5,5,5,5,5,5,4,5,5,0,0
dissatisfied,Male,loyal,49,Personal ,Eco,2255,1,3,1,4,3,1,3,3,2,5,4,1,3,3,0,0
satisfied,Female,loyal,54,Personal ,Eco,1116,3,3,3,3,5,5,5,5,5,4,4,4,4,5,47,22
satisfied,Male,loyal,36,Business ,Eco,1074,4,4,4,4,4,4,4,4,4,2,1,2,3,4,0,0
satisfied,Male,loyal,59,Business ,Business,2947,0,0,0,3,3,5,5,5,5,5,5,3,5,4,3,0
satisfied,Female,loyal,30,Personal ,Eco,1638,3,3,3,3,5,4,4,4,4,4,4,5,4,3,0,0
satisfied,Male,loyal,54,Business ,Business,861,5,1,5,5,2,4,4,4,4,4,4,4,4,3,0,14
dissatisfied,Female,loyal,29,Business ,Eco Plus,2456,3,2,2,2,3,3,3,3,3,2,4,3,3,3,21,27
dissatisfied,Male,loyal,45,Personal ,Eco,1614,3,4,0,3,4,0,4,4,5,2,5,3,4,4,4,0
satisfied,Female,loyal,48,Business ,Eco Plus,238,5,5,5,5,3,1,4,5,5,5,5,4,5,4,0,0
satisfied,Male,disloyal,23,Business ,Business,1555,4,2,4,4,2,4,2,2,5,3,4,3,4,2,7,0
dissatisfied,Male,loyal,52,Personal ,Business,490,2,4,4,3,1,2,4,1,1,4,1,5,1,4,8,0
dissatisfied,Female,disloyal,47,Business ,Business,2597,1,1,1,2,3,1,3,3,2,3,2,2,2,3,0,0
dissatisfied,Male,loyal,8,Personal ,Eco,2048,2,1,2,3,4,2,4,4,3,5,3,4,4,4,7,0
dissatisfied,Male,disloyal,24,Business ,Eco,2066,1,1,1,4,1,1,1,1,5,4,4,3,4,1,0,0
satisfied,Female,loyal,58,Business ,Business,2423,3,3,3,3,5,4,4,5,5,5,5,3,5,4,75,80
dissatisfied,Male,disloyal,18,Business ,Eco,1789,1,3,0,3,5,0,5,5,3,3,4,2,4,5,62,58
dissatisfied,Male,loyal,49,Personal ,Eco,2644,2,1,3,3,2,3,2,2,4,2,4,3,4,2,27,18
dissatisfied,Male,disloyal,46,Business ,Business,2376,2,2,2,3,2,2,2,2,5,4,5,5,4,2,0,0
satisfied,Male,loyal,60,Business ,Business,711,1,1,1,1,4,4,5,2,2,2,2,4,2,4,0,14
satisfied,Male,loyal,59,Personal ,Eco,2152,5,5,5,3,5,5,5,5,4,3,5,5,4,5,0,0
satisfied,Female,loyal,35,Business ,Business,2588,1,1,1,1,3,3,3,5,5,5,5,2,5,2,27,28
satisfied,Female,loyal,67,Personal ,Eco,209,2,2,2,2,2,5,4,5,5,4,5,5,5,4,17,27
satisfied,Male,loyal,41,Business ,Business,1783,1,1,1,1,2,5,5,5,5,5,5,3,5,3,23,25
dissatisfied,Female,loyal,43,Business ,Business,231,3,5,5,5,2,2,3,3,3,3,3,4,3,3,7,4
satisfied,Female,loyal,51,Business ,Business,623,4,4,3,4,4,4,5,5,5,5,5,5,5,4,48,34
satisfied,Male,loyal,40,Business ,Business,226,2,2,2,2,3,4,5,4,4,4,5,3,4,5,0,0
satisfied,Female,loyal,60,Business ,Business,2131,4,4,4,4,2,4,4,4,4,4,4,5,4,4,0,0
dissatisfied,Male,disloyal,25,Business ,Business,2005,1,5,1,1,3,1,5,3,3,3,5,3,4,3,0,0
dissatisfied,Male,disloyal,25,Business ,Eco,1708,3,4,4,3,3,4,3,3,5,5,3,5,3,3,2,0
dissatisfied,Female,disloyal,30,Business ,Eco,1697,4,2,4,3,3,4,3,3,3,1,3,1,4,3,0,0
dissatisfied,Female,loyal,69,Personal ,Eco,452,4,5,4,1,3,4,4,2,2,4,2,4,2,4,0,0
satisfied,Female,disloyal,25,Business ,Eco,1856,4,4,4,5,4,4,4,4,1,5,5,5,1,4,0,0
satisfied,Female,loyal,33,Business ,Business,224,5,5,5,5,4,5,5,5,5,5,4,5,5,3,0,0
dissatisfied,Male,loyal,43,Personal ,Eco,1812,4,5,4,2,3,4,3,3,4,4,4,4,5,3,0,NA
dissatisfied,Female,loyal,36,Business ,Business,417,3,1,1,1,1,3,3,3,3,3,3,1,3,3,0,0
dissatisfied,Male,disloyal,24,Business ,Business,953,1,1,1,3,2,1,2,2,4,5,3,2,3,2,0,0
dissatisfied,Female,disloyal,21,Business ,Eco,2769,3,3,3,4,4,3,4,4,1,3,3,4,4,4,14,0
satisfied,Male,loyal,22,Business ,Business,3438,4,4,4,4,5,5,5,5,3,3,4,5,4,5,3,0
dissatisfied,Female,loyal,35,Business ,Eco,2198,2,1,1,1,2,2,2,2,3,5,4,1,4,2,9,0
satisfied,Female,loyal,67,Business ,Eco,486,4,1,5,5,1,5,3,4,4,4,4,4,4,1,0,0
dissatisfied,Female,loyal,23,Business ,Business,2680,4,3,3,3,4,4,4,4,3,5,4,3,4,4,0,0
satisfied,Female,loyal,55,Business ,Business,1458,5,5,5,5,4,4,4,4,4,4,4,4,4,4,24,12
dissatisfied,Male,loyal,35,Personal ,Business,480,1,4,1,3,5,4,5,5,5,1,5,3,5,5,0,0
satisfied,Male,loyal,55,Business ,Business,1579,4,4,4,4,2,5,4,5,5,5,5,3,5,5,0,0
satisfied,Female,loyal,54,Business ,Business,2449,3,3,1,3,2,4,4,4,4,5,4,5,4,3,3,8
dissatisfied,Female,loyal,37,Business ,Business,3106,4,2,2,2,2,3,4,4,4,4,4,1,4,2,53,55
satisfied,Female,loyal,26,Personal ,Eco,1603,5,4,5,1,4,5,4,4,3,5,4,4,4,4,0,0
dissatisfied,Female,loyal,63,Business ,Business,1605,1,1,1,1,3,2,3,1,1,1,1,4,1,2,0,0
satisfied,Male,loyal,23,Business ,Business,4365,4,4,4,4,5,5,5,5,1,3,1,1,1,5,37,26
satisfied,Female,loyal,50,Business ,Business,1709,1,1,1,1,5,4,4,4,4,4,4,4,4,4,0,0
satisfied,Female,loyal,39,Personal ,Eco,2942,4,4,4,4,3,4,5,5,5,5,5,4,5,3,3,8
satisfied,Female,loyal,70,Personal ,Eco,479,4,5,5,3,1,5,2,5,5,5,5,1,5,2,5,0
satisfied,Male,loyal,52,Business ,Business,135,4,4,4,4,2,2,1,4,4,4,5,4,4,2,0,0
satisfied,Male,loyal,62,Business ,Eco,1361,5,4,4,4,4,5,4,4,3,5,2,2,2,4,0,0
dissatisfied,Male,loyal,31,Personal ,Eco,1709,2,3,2,3,1,2,1,1,1,1,4,3,4,1,11,11
dissatisfied,Female,disloyal,23,Business ,Eco,1367,2,2,2,2,5,2,5,5,3,4,2,3,3,5,0,0
dissatisfied,Male,disloyal,29,Business ,Eco,2503,2,2,2,1,1,2,1,1,2,5,3,2,4,1,0,0
satisfied,Male,loyal,49,Business ,Business,1743,4,4,4,4,4,5,4,4,4,4,4,4,4,5,28,14
dissatisfied,Female,disloyal,25,Business ,Business,1953,1,5,0,4,2,0,2,2,3,2,5,3,5,2,0,0
dissatisfied,Female,loyal,37,Business ,Business,3560,2,5,2,5,4,3,3,2,2,2,2,2,2,1,0,16
satisfied,Female,loyal,26,Personal ,Eco,2464,4,4,4,4,5,4,5,5,4,5,5,3,5,5,0,0
satisfied,Female,loyal,57,Business ,Business,2285,2,2,2,2,2,5,4,4,4,4,4,4,4,5,1,0
satisfied,Female,loyal,40,Business ,Business,2956,1,1,1,1,3,5,5,4,4,4,4,5,4,4,0,0
dissatisfied,Male,loyal,37,Personal ,Eco,2393,3,5,3,1,2,3,2,2,4,5,5,4,4,2,3,1
satisfied,Female,loyal,31,Business ,Eco,1973,4,2,2,2,4,4,4,4,1,3,4,2,3,4,15,14
satisfied,Female,loyal,28,Business ,Business,1580,1,1,1,1,5,5,5,5,2,4,5,3,5,5,0,0
dissatisfied,Male,loyal,28,Business ,Business,4065,1,5,5,5,3,3,1,3,2,4,4,2,3,3,0,0
dissatisfied,Male,disloyal,59,Business ,Business,1364,3,2,2,3,1,3,1,1,1,1,3,2,3,1,0,0
satisfied,Female,loyal,22,Personal ,Eco Plus,2358,5,1,1,1,5,4,5,3,3,5,3,1,3,1,0,0
satisfied,Female,loyal,24,Business ,Business,3515,4,4,4,4,5,5,5,5,3,4,5,5,5,5,0,0
satisfied,Male,loyal,53,Business ,Business,3322,5,5,5,5,5,3,5,5,5,5,5,4,5,1,2,0
dissatisfied,Female,disloyal,38,Business ,Eco,2097,3,3,3,4,3,1,1,1,1,3,3,1,4,1,112,135
dissatisfied,Male,disloyal,27,Business ,Business,1565,4,4,4,5,2,4,3,2,3,3,5,4,5,2,0,0
dissatisfied,Male,loyal,7,Personal ,Eco,1719,2,4,2,2,2,2,2,2,1,1,2,5,2,2,0,0
satisfied,Female,disloyal,25,Business ,Business,2511,4,0,4,3,4,5,5,3,2,5,5,5,3,5,153,137
satisfied,Female,loyal,30,Personal ,Eco,1197,2,2,2,2,5,5,5,5,5,5,5,4,5,3,0,0
satisfied,Male,loyal,58,Business ,Business,2012,1,1,3,1,5,4,4,5,5,5,5,4,5,4,12,26
dissatisfied,Female,loyal,23,Personal ,Eco,1820,1,1,1,3,1,3,3,2,5,4,4,3,1,3,236,239
dissatisfied,Female,loyal,63,Business ,Eco,514,3,4,4,4,3,2,2,4,4,3,4,1,4,4,30,17
satisfied,Male,loyal,54,Business ,Business,308,5,5,5,5,4,4,5,5,5,5,5,5,5,4,21,0
satisfied,Male,loyal,47,Business ,Business,528,5,5,5,5,5,4,4,2,2,2,2,4,2,4,64,53
dissatisfied,Male,disloyal,26,Business ,Eco,1667,4,4,4,3,3,4,3,3,3,3,4,2,4,3,0,0
satisfied,Male,loyal,49,Business ,Business,4876,2,2,2,2,5,5,5,4,4,5,5,5,3,5,189,165
dissatisfied,Male,loyal,52,Business ,Business,894,3,1,1,1,5,3,2,3,3,3,3,3,3,3,85,61
satisfied,Female,loyal,55,Business ,Eco,1235,3,1,1,1,3,5,5,3,3,3,3,4,3,1,0,0
satisfied,Female,loyal,69,Personal ,Eco,1750,4,2,4,3,3,4,3,3,4,2,3,2,3,3,0,0
dissatisfied,Male,loyal,27,Personal ,Eco Plus,1827,2,1,2,4,5,2,5,5,3,3,4,4,3,5,51,40
dissatisfied,Female,loyal,35,Business ,Eco Plus,1411,3,3,3,3,3,3,3,3,1,2,2,4,2,3,18,14
satisfied,Female,loyal,33,Business ,Business,2409,3,3,3,3,5,4,4,4,4,4,4,4,4,4,12,8
dissatisfied,Male,loyal,51,Business ,Business,975,4,5,5,5,5,3,3,4,4,4,4,1,4,1,12,2
dissatisfied,Male,loyal,25,Business ,Business,2999,2,2,2,2,2,2,2,2,2,4,3,3,4,2,115,120
dissatisfied,Male,loyal,29,Business ,Business,2326,2,3,3,3,2,2,2,2,2,3,4,4,3,2,0,0
dissatisfied,Male,loyal,58,Personal ,Eco,2219,2,4,2,1,1,2,1,1,3,2,4,5,4,1,0,0
satisfied,Female,loyal,40,Business ,Business,1042,5,5,5,5,4,5,5,2,2,2,2,4,2,5,0,0
satisfied,Female,loyal,25,Business ,Eco Plus,1566,4,1,2,1,4,4,5,4,3,3,1,4,2,4,0,0
satisfied,Male,loyal,46,Business ,Business,93,3,3,3,3,3,5,5,5,5,5,5,4,5,3,9,3
dissatisfied,Male,loyal,33,Business ,Business,4607,1,3,3,3,1,1,1,1,2,3,4,1,3,1,5,0
satisfied,Male,loyal,39,Business ,Business,2074,2,2,5,2,5,4,4,4,4,4,4,3,4,4,44,44
dissatisfied,Male,loyal,49,Personal ,Eco,2343,3,1,3,2,1,3,1,1,2,2,2,3,2,1,0,0
dissatisfied,Male,loyal,42,Personal ,Eco,1410,2,4,3,2,2,3,2,2,5,2,4,3,5,2,0,16
dissatisfied,Female,loyal,46,Personal ,Eco,245,4,4,0,3,4,3,5,4,4,0,4,4,4,2,0,2
satisfied,Female,loyal,12,Personal ,Eco,2356,1,2,1,1,2,2,2,5,5,5,5,5,5,5,0,3
satisfied,Male,loyal,47,Business ,Business,1663,2,2,2,2,5,4,4,5,5,5,5,4,5,3,0,0
dissatisfied,Male,loyal,52,Business ,Business,1596,1,2,2,2,3,4,3,1,1,1,1,2,1,2,24,12
satisfied,Male,loyal,59,Business ,Business,1661,4,4,4,4,4,3,5,5,5,5,5,5,5,3,10,4
dissatisfied,Female,loyal,67,Business ,Business,261,3,5,4,4,1,3,3,3,3,3,3,2,3,3,91,85
dissatisfied,Male,loyal,58,Personal ,Eco,3139,1,2,1,3,5,1,5,5,2,4,3,3,3,5,0,0
satisfied,Female,loyal,45,Business ,Business,3974,2,2,2,2,5,2,3,3,3,3,3,5,3,3,22,13
dissatisfied,Female,loyal,22,Business ,Business,4651,2,3,3,3,2,1,2,2,1,1,4,4,3,2,0,13
satisfied,Male,loyal,44,Personal ,Eco,1624,4,1,4,3,5,4,5,5,4,5,3,4,2,5,0,0
satisfied,Female,loyal,56,Personal ,Eco,2197,5,5,5,5,3,5,4,5,5,5,5,4,5,3,16,1
dissatisfied,Male,loyal,16,Personal ,Eco,1558,4,4,4,3,3,4,3,3,4,5,4,5,4,3,0,0
dissatisfied,Male,loyal,35,Personal ,Eco,1474,4,4,4,2,1,4,1,1,3,3,5,3,5,1,8,3
satisfied,Female,loyal,55,Personal ,Eco,540,1,1,5,1,1,2,1,1,4,4,4,4,4,1,0,3
dissatisfied,Male,loyal,42,Business ,Business,2374,1,4,4,4,3,3,3,1,1,1,1,4,1,2,0,0
satisfied,Male,loyal,58,Business ,Business,1551,4,4,4,4,5,4,5,5,5,5,5,4,5,3,0,0
satisfied,Male,disloyal,29,Business ,Business,2753,0,0,0,2,1,0,1,1,5,5,5,3,5,1,0,0
satisfied,Male,disloyal,25,Business ,Eco,2275,5,5,5,3,2,5,2,2,4,3,3,4,4,2,3,0
satisfied,Female,loyal,38,Personal ,Eco,1844,1,1,1,1,5,4,4,2,2,2,2,4,2,3,55,59
satisfied,Female,loyal,50,Personal ,Eco,1647,5,5,5,5,3,5,5,4,4,4,4,3,4,3,6,19
satisfied,Male,loyal,41,Business ,Business,1836,4,1,4,4,5,2,2,4,4,4,4,2,4,4,0,0
satisfied,Female,loyal,34,Personal ,Eco,2392,4,4,4,4,2,3,4,4,4,4,4,4,4,1,0,18
dissatisfied,Female,disloyal,51,Business ,Eco,1981,2,0,2,1,5,2,5,5,3,5,2,5,5,5,13,9
dissatisfied,Male,loyal,66,Business ,Business,995,2,1,1,1,2,2,2,2,2,2,2,1,2,3,0,0
satisfied,Female,loyal,55,Business ,Business,2093,1,1,1,1,3,4,5,4,4,4,4,4,4,3,0,0
satisfied,Female,loyal,21,Personal ,Eco,1861,5,2,3,2,5,5,4,5,3,2,1,2,5,5,48,45
dissatisfied,Male,loyal,43,Business ,Eco,2871,3,5,5,5,3,3,3,2,1,4,3,3,4,3,173,170
dissatisfied,Male,loyal,18,Personal ,Eco,1750,3,4,3,3,1,3,5,1,5,3,4,5,5,1,0,0
dissatisfied,Male,loyal,16,Personal ,Eco,2670,3,5,3,4,2,3,2,2,5,5,3,3,5,2,0,0
satisfied,Female,loyal,32,Personal ,Eco,2466,2,2,2,2,3,4,5,5,5,5,5,5,5,4,9,10
satisfied,Female,loyal,18,Business ,Business,1255,3,3,5,3,5,5,5,5,3,3,4,4,4,5,15,18
satisfied,Female,loyal,24,Personal ,Eco,3217,4,2,4,4,5,5,4,5,5,5,5,4,5,3,0,0
dissatisfied,Male,loyal,11,Personal ,Eco,1082,2,4,2,3,2,2,1,2,5,5,4,4,4,2,0,0
satisfied,Female,loyal,40,Business ,Eco Plus,1596,4,1,1,1,4,4,4,4,5,1,2,3,1,4,0,0
satisfied,Male,loyal,39,Business ,Business,2066,2,2,2,2,2,4,5,5,5,4,5,5,5,3,7,0
satisfied,Female,loyal,57,Business ,Business,3500,0,1,1,2,2,2,5,5,5,5,5,1,5,4,0,0
satisfied,Female,loyal,70,Personal ,Eco,335,4,3,3,3,4,4,3,4,1,1,2,2,4,4,59,57
dissatisfied,Female,disloyal,42,Business ,Business,1919,4,4,4,1,2,4,2,2,3,4,5,4,4,2,10,8
dissatisfied,Female,disloyal,25,Business ,Business,2553,3,2,3,3,3,4,4,3,5,3,3,4,2,4,230,221
satisfied,Female,disloyal,23,Business ,Eco,1776,5,5,5,2,3,5,3,3,4,4,5,4,4,3,7,18
satisfied,Female,loyal,85,Business ,Business,2007,2,2,4,2,4,3,4,5,5,3,4,4,4,4,0,0
dissatisfied,Male,loyal,24,Personal ,Eco Plus,2607,3,4,2,4,5,2,3,5,5,3,5,3,5,5,0,0
satisfied,Female,loyal,47,Business ,Business,2762,5,5,5,5,3,5,5,5,5,5,5,5,5,3,0,0
dissatisfied,Male,loyal,45,Business ,Eco,3226,3,2,2,2,3,3,3,3,2,3,1,2,3,3,0,0
satisfied,Female,loyal,30,Business ,Business,4687,5,5,5,5,5,5,5,5,4,4,5,4,4,5,0,0
satisfied,Male,loyal,26,Business ,Business,4555,3,5,3,3,5,5,5,5,4,5,3,5,4,5,0,0
satisfied,Male,loyal,70,Personal ,Eco,2386,4,1,3,3,4,3,4,4,4,5,2,4,3,4,0,0
satisfied,Female,loyal,35,Business ,Business,1263,1,1,1,1,4,5,5,4,4,4,4,3,4,3,2,16
satisfied,Male,loyal,55,Business ,Eco Plus,1700,3,4,5,4,3,3,3,3,3,2,3,3,3,3,0,0
satisfied,Female,loyal,54,Personal ,Eco Plus,2429,0,0,0,4,5,5,5,3,3,3,3,3,3,3,0,0
satisfied,Female,loyal,51,Personal ,Eco,1169,1,1,1,1,2,5,5,5,5,5,5,5,5,5,0,0
dissatisfied,Male,loyal,60,Personal ,Eco,2753,1,4,1,1,5,1,5,5,3,3,4,4,4,5,0,0
dissatisfied,Male,disloyal,29,Business ,Eco,1800,3,2,2,2,5,2,5,5,3,5,2,1,2,5,3,0
dissatisfied,Female,loyal,73,Business ,Eco,497,3,5,5,5,3,3,2,3,3,3,3,1,3,4,0,0
satisfied,Female,loyal,33,Personal ,Eco,2444,1,1,1,1,4,5,5,4,4,4,4,5,4,5,1,0
dissatisfied,Male,disloyal,30,Business ,Business,1083,3,3,3,1,1,3,1,1,5,1,2,4,4,1,11,0
satisfied,Male,loyal,31,Business ,Business,2005,4,4,4,4,4,4,4,4,5,4,4,3,4,4,33,24
satisfied,Female,loyal,67,Personal ,Eco,302,2,2,3,2,5,4,5,5,5,5,5,5,5,5,0,0
satisfied,Male,loyal,37,Business ,Business,627,3,3,5,3,3,5,5,5,5,5,5,3,5,4,0,0
satisfied,Female,loyal,57,Business ,Business,2428,4,4,4,4,5,4,5,4,4,4,4,4,4,3,0,0
dissatisfied,Female,loyal,48,Business ,Business,3913,3,5,5,5,5,4,4,3,3,3,3,3,3,4,13,18
dissatisfied,Female,loyal,60,Personal ,Business,478,3,5,4,3,5,5,4,1,1,4,1,4,1,3,9,5
satisfied,Female,disloyal,26,Business ,Business,2035,4,0,3,3,5,3,5,5,3,3,5,5,4,5,17,4
dissatisfied,Male,loyal,67,Personal ,Eco,1569,2,4,2,4,4,2,5,4,4,1,1,2,4,4,1,19
satisfied,Female,loyal,52,Business ,Business,225,1,1,1,1,5,5,5,4,4,4,5,4,4,3,4,0
satisfied,Male,loyal,48,Business ,Business,2157,4,4,4,4,4,4,4,3,2,4,5,4,5,4,216,224
satisfied,Female,loyal,41,Business ,Business,615,3,3,3,3,3,4,5,4,4,4,4,3,4,3,1,0
satisfied,Female,disloyal,49,Business ,Business,1756,5,5,5,2,3,5,3,3,5,2,4,5,5,3,10,0
satisfied,Female,loyal,53,Business ,Business,2817,1,1,1,1,5,5,5,5,5,5,5,4,5,3,0,0
satisfied,Male,loyal,47,Business ,Eco,1775,2,3,3,3,2,2,2,2,1,3,4,5,2,2,7,1
dissatisfied,Female,loyal,45,Business ,Business,447,2,4,4,4,1,3,3,2,2,2,2,4,2,1,0,0
dissatisfied,Female,loyal,68,Business ,Eco,293,3,5,5,5,3,4,4,3,3,3,3,2,3,1,2,0
satisfied,Female,loyal,35,Business ,Eco,1775,4,5,5,5,4,4,4,4,5,4,3,3,3,4,5,47
satisfied,Male,loyal,28,Business ,Business,5104,3,3,3,3,4,4,4,1,2,2,2,4,1,4,225,219
dissatisfied,Female,disloyal,23,Business ,Eco,2227,2,2,2,2,2,2,2,2,5,4,5,5,5,2,0,0
dissatisfied,Male,disloyal,38,Business ,Eco,2054,3,4,3,1,1,3,1,1,4,3,2,4,2,1,0,12
dissatisfied,Female,loyal,23,Business ,Business,3568,2,5,5,5,2,2,2,2,3,1,2,1,3,2,0,0
dissatisfied,Male,loyal,42,Business ,Business,1288,3,1,1,1,5,3,3,3,3,3,3,3,3,2,0,0
satisfied,Male,loyal,43,Business ,Business,2652,3,3,4,3,4,5,5,4,4,4,4,5,4,3,83,100
satisfied,Male,loyal,57,Business ,Business,342,5,5,5,5,5,2,3,4,4,4,4,1,4,4,0,0
