Potability,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
safe,7.55796363,156.4618716,32833.43117,3.311607257,257.2765541,277.2341545,17.85721377,62.5531361,3.292270153
unsafe,8.248703054,201.3388568,24912.87971,7.877666104,389.088844,415.6834479,12.84204806,51.85915054,3.540532004
unsafe,9.678050854,188.3687408,26402.70396,4.074141162,395.9042077,325.0011155,16.9179938,91.41687997,3.029700335
safe,9.739561949,166.948864,13623.16006,7.235921759,385.0591343,369.5912891,12.32260382,68.50585165,2.568079877
unsafe,8.757257397,200.1914004,21536.22469,4.915101055,317.8829005,404.7177992,13.76832331,47.93087188,3.626135442
unsafe,7.371289877,180.7365263,25672.312,7.377422363,310.5674671,298.0530573,12.6716071,27.55935488,4.084696775
unsafe,8.52616987,175.6128363,11837.12336,7.483708838,308.3985155,474.2404823,21.84591625,52.37220111,5.083014142
unsafe,6.548017642,176.0065361,38368.01262,7.415053894,278.0933093,291.1215276,19.42253502,81.36856759,5.930227577
safe,6.682097359,228.3031856,7705.298605,5.94735035,363.5369835,254.3923058,13.14044046,64.78395359,3.44982947
unsafe,5.349997297,193.8081211,31795.62561,8.217819408,327.2333884,431.4760403,11.77619253,55.81651022,3.838721385
safe,5.039673104,154.4183296,23027.54976,7.7598434,422.7690683,490.3327615,17.72838904,69.50852573,4.864866409
safe,6.791992649,210.4079665,30471.9291,6.61443797,326.585846,493.1794166,19.98555517,61.12014349,2.91405748
unsafe,9.396148399,224.7539568,25825.38701,7.391299312,301.6150638,503.7936909,16.87692696,58.97405294,4.606058055
unsafe,6.344095425,164.8172074,14973.29736,10.70701558,316.1444504,337.219448,19.4116987,64.38496987,3.843484016
unsafe,8.891674051,184.8696062,41801.44184,3.409575836,337.0471082,461.076821,13.71550393,42.07812211,4.522599229
unsafe,9.267187531,198.6143947,24683.72357,6.110612421,328.0775332,396.8769491,16.47196935,30.38331457,4.324004646
unsafe,5.392057607,198.0171652,19900.40784,7.84322565,348.9519243,419.813956,14.61650918,80.56825165,2.978925445
unsafe,4.02905271,203.3868565,42327.16802,8.550483092,279.6752556,503.7324283,13.75883583,46.38406377,4.179656267
safe,7.672909523,152.8783051,22989.35118,6.231913253,343.4390173,401.1408786,14.25268374,64.29129182,4.268227482
unsafe,7.611609817,222.2522695,25063.68301,8.561123755,287.9481232,505.2654826,18.27375696,68.39541321,2.87326121
safe,6.280978207,205.1231235,25972.80375,8.417895728,383.6714591,456.5439451,13.95471046,32.79902868,4.599432014
unsafe,7.213537481,176.6400633,34727.40856,5.162278044,287.706912,332.1995072,10.3274762,77.26146784,3.497480961
unsafe,7.651294226,200.7170513,11699.13355,6.64827278,349.2554448,420.8283622,18.86381748,52.90885102,3.258041647
unsafe,6.207432968,192.9370271,13442.60347,5.81902294,325.9065618,533.7958508,14.68753934,60.48503329,3.549298841
unsafe,9.562405944,202.0136426,13041.82914,5.820655208,327.118824,433.3816667,14.13906591,63.54899266,3.762719837
unsafe,6.920388988,252.3527992,11086.25986,9.993375714,285.7447584,368.629147,17.12080332,43.66708226,3.277601364
unsafe,4.99139689,141.6223953,44499.72871,8.260928446,335.5098302,534.7114545,15.35087273,62.89655827,3.92659873
unsafe,7.636454091,238.9360743,18136.26158,11.08652625,351.5588107,514.9640601,8.637461294,55.60351213,3.332906497
unsafe,8.35035104,239.8160046,17177.78878,6.108947366,272.8447147,294.8760563,10.60346705,62.85274863,3.507227581
unsafe,9.149733927,230.5618993,30468.64183,7.667655266,337.557972,539.6250371,16.13349895,58.1345267,5.436819304
unsafe,4.37047658,188.6540373,29542.33817,8.117114133,301.0221822,456.3084539,16.34683848,46.69694092,4.649382034
unsafe,7.277143967,194.880861,18270.10506,6.121931342,344.8797537,402.6645821,15.4597516,76.98723151,4.931353522
safe,7.288736661,233.9778097,31617.07541,8.533888278,331.8381671,490.0470946,12.22534179,31.80202422,3.531384661
safe,8.596767212,202.3431875,15173.47115,7.248624986,373.6533277,315.4790704,15.0086742,76.87966926,3.238692933
unsafe,7.345138417,202.174463,17032.77373,6.212629076,361.440487,600.2950276,17.29974005,89.07786517,4.297994791
safe,7.139428273,179.2349792,19862.81126,8.111958085,337.9470946,364.5231509,17.38447055,88.36184637,3.771596492
unsafe,5.23000319,176.7140234,27971.89181,7.597980583,413.9140005,440.3553738,14.42361413,72.83737021,3.045612106
unsafe,7.417823927,243.304691,320.9426113,4.598669852,336.0979811,361.1017694,20.42147204,87.05257595,3.470812079
safe,6.730427772,183.9152962,9258.767076,8.005172947,345.0719544,320.6678654,12.06680799,56.43748499,3.961942035
unsafe,5.870615501,186.1783756,18909.84601,8.494235192,328.7473154,427.182531,13.3000239,52.16241879,3.728785237
unsafe,7.506111457,188.2218125,31920.58469,5.71431171,334.243304,436.3969952,15.22096657,43.36049391,4.744006691
unsafe,7.161714893,238.3335841,13680.76414,9.274119529,284.407842,478.7669705,16.83629125,74.38357982,3.909973568
safe,5.92876734,192.0484204,19240.0582,8.986862678,400.1641609,459.2609614,9.893655009,52.15778717,3.59291229
safe,7.710959939,181.9381256,6552.626314,5.389248621,390.596392,516.2840829,17.01078491,58.24173419,4.28894682
unsafe,7.191493719,175.4607816,34933.7844,5.427532729,332.1960482,411.3020866,11.66599465,60.28193206,4.320683961
safe,6.635894308,194.04978,20339.01687,6.032863905,307.9549023,412.5829888,15.894674,57.6434569,4.523236866
safe,10.80815694,198.5967508,29614.34879,5.782417746,304.6220612,383.2694104,14.90282034,47.89640649,4.362542227
unsafe,6.710633528,203.6429167,23748.18399,6.726664086,342.4414335,455.967558,15.87954857,63.67695249,3.863286909
unsafe,6.396341051,126.4907445,20115.73359,7.763738507,427.3778016,435.2784339,11.88166783,53.65915197,4.44590718
unsafe,4.483402761,172.3838777,13122.22342,5.276730858,291.1990882,413.5450473,11.87172464,75.50454202,2.203840524
unsafe,7.539881893,185.8259753,21575.24522,7.442998712,333.0796301,444.1166326,15.83056478,49.06797746,4.53159367
unsafe,8.811472248,270.2095492,12138.42295,10.52055501,360.2955743,437.5154214,15.95268036,67.87849673,5.587395988
unsafe,7.39754401,184.8409249,19797.10854,8.422000035,387.1903037,428.4147839,13.1434438,62.33797615,3.947137888
safe,5.632731647,283.9972841,28315.43778,7.144655075,318.465146,425.9842127,11.81323117,67.65102459,5.114607051
safe,8.165714933,203.4193307,16925.0123,5.574341667,337.2523247,527.9125436,18.36143559,60.39354848,3.92011648
unsafe,4.495357679,234.1919163,14080.83371,6.34068243,296.3142196,382.4080744,17.35354458,59.00434914,4.962899585
safe,6.742622398,209.2173441,15488.95675,7.452361819,351.0522422,408.8535622,13.92128166,70.2052406,4.96467264
unsafe,6.90111102,154.4740917,21103.30319,7.928700188,376.0010707,450.252974,14.64330649,71.32137209,3.616498342
unsafe,7.819659154,225.1068358,16403.95238,7.093310282,313.1681338,413.2089485,15.37561622,32.68185115,2.402337211
unsafe,8.575939174,215.1367211,15778.7294,7.532773071,316.9594896,359.8300726,14.94467501,79.46399242,4.00212866
safe,6.83425989,182.4544618,21670.56989,6.407647889,325.9504112,397.3375083,16.50665808,74.46264571,2.658843412
unsafe,6.013160966,218.8432561,21573.74757,9.295852001,321.1683132,444.276635,14.74434737,62.44323905,3.455622541
safe,6.692531669,200.4043509,37033.15209,4.727072323,280.8449162,376.6727942,12.48525699,57.81848371,2.942115367
safe,7.555822759,190.4619173,29411.62865,7.868878309,349.9489414,524.4659995,19.40814391,79.5555931,4.099168691
safe,6.407963336,199.131726,28460.2034,4.613721484,330.9140756,448.8580062,11.6569131,70.16183917,2.954092652
unsafe,6.20801554,153.2211063,17358.79637,8.214938853,328.282029,481.1956735,14.27409228,62.71819917,4.334615732
unsafe,9.519659984,204.0809451,17258.18835,6.154072581,310.7162936,395.6985382,17.06138947,44.27337877,3.994556136
unsafe,7.309596474,193.4725961,19343.14951,7.664060567,306.6854553,426.5619276,12.84436555,111.5954477,4.048202463
safe,5.040331692,232.2344791,25653.69023,5.929307622,328.3295797,529.0525353,13.53940958,38.34673828,3.603325615
unsafe,10.25273437,217.7366692,9651.874826,4.338353353,369.2977086,528.1216265,18.66140305,54.15044964,3.290372492
safe,7.893312711,220.3483203,14444.2896,8.037399954,300.152172,339.0660715,18.4236337,67.00909817,4.097360116
unsafe,7.606066882,248.0414533,14609.97688,6.356555064,322.3565719,275.317146,11.70609519,94.77524378,4.58147746
unsafe,6.321259315,207.2577096,8532.139517,5.987876584,286.4892804,491.7653132,10.54688624,74.502808,4.501457204
unsafe,7.593176933,201.0687365,19214.18636,7.71011997,351.3860801,451.2114486,4.371898608,74.67398585,3.542092644
safe,6.876451043,190.8445136,21979.03167,5.630557592,363.8317057,349.1860855,9.55173234,68.41085133,4.545340927
safe,7.255798597,200.1637946,32595.12024,7.572435471,324.5515135,489.2721602,12.30563441,45.68742145,3.968177083
safe,7.333477726,233.7213551,16066.55212,8.181988065,224.212503,401.7393087,15.31397775,81.84206216,4.772662701
unsafe,7.286167388,208.4440851,30879.02668,6.856967134,336.0488317,352.6021464,10.56645201,64.02533282,4.686019916
unsafe,8.079808358,174.1610935,12677.8415,7.295211586,333.5825418,589.5522114,14.85222533,39.52938651,3.611057441
safe,6.185924892,236.0347826,1198.943699,6.140033164,374.095388,436.2361983,11.09381062,99.77507789,4.090264382
unsafe,6.369111631,235.3409427,34456.80113,9.17093996,295.3505243,357.4172848,9.213267539,59.28026924,2.275903461
safe,7.280560357,228.5395427,29690.91716,7.871025151,322.2696608,392.5325975,15.1681892,84.37071295,2.919796005
safe,8.546145555,177.8462444,23349.48542,7.652073245,352.8170527,413.3215995,12.35738526,108.849568,3.505300168
safe,6.272474991,190.2007131,14642.20554,9.734512546,399.0529411,448.5682598,16.55717663,74.43538862,4.61253578
unsafe,5.9159443,274.2636179,6967.735565,10.06943454,247.6457432,321.236814,12.09216676,39.44859287,2.585849315
unsafe,9.764658134,119.1640103,38781.45742,9.334632093,380.2306339,512.3318463,14.96773301,59.19317637,3.024571178
unsafe,7.875895135,226.2847878,12710.24945,7.303126583,346.4032581,445.3741474,6.063461913,63.12804403,4.238589203
unsafe,6.150553015,212.8193774,15017.74728,5.54443553,319.4949519,279.4470657,12.85050562,75.02879271,4.810537179
unsafe,6.841221063,166.6769499,28263.80372,7.11571467,318.7902016,532.1847408,21.46949128,78.22774764,5.092364652
safe,6.442496436,183.0713549,11592.44562,8.960736008,408.2426703,385.0148668,16.14825846,83.33251626,2.891018879
unsafe,8.129585514,177.8989666,27834.2177,9.006007747,334.4385388,397.0214276,15.93626168,81.3907585,3.362537135
unsafe,8.55409697,191.7084136,32112.56987,8.115355082,293.6557984,518.9443622,8.5675795870000009,58.06246255,3.56360986
safe,5.226895232,127.1175552,7907.330441,6.761928511,335.461842,475.3323571,12.7250097,79.42001294,5.13805579
safe,7.958984292,171.4836247,23625.81389,9.537735147,259.9799662,327.623881,16.11711046,107.7540426,4.698007916
unsafe,9.323583858,212.7106698,15751.1753,5.501070114,296.848512,399.7737042,10.62226549,74.55428506,3.006650222
unsafe,6.283678795,205.3766238,19905.43655,7.078344556,284.2060215,471.904032,18.02715973,64.362608410000007,4.48077131
safe,6.569053876,208.7314537,29123.7083,6.76511788,327.6975408,308.0860503,12.36029198,65.7501725,4.204699129
unsafe,6.709336439,226.4275859,8238.290038,7.692413006,289.9213805,284.7744589,11.86848044,51.87520737,4.074387228
safe,6.028348785,225.6748716,12145.5446,6.126270002,365.9617111,503.1121474,15.65188844,73.40057793,3.142083954
unsafe,6.481890279,179.9197108,34698.62116,8.538491677,338.0123232,504.3971522,16.40936387,59.95481517,5.002360533
safe,4.788861062,234.8937026,28174.62052,10.85003648,187.4241309,444.8543208,11.78479884,89.01097412,2.896852186
safe,7.740383939,179.3023814,12477.77182,9.989628391,421.39399,471.7831534,8.412402057,66.16343924,3.01336084
unsafe,5.489248055,134.5602761,15979.33479,9.504361027,366.2144279,418.6420628,12.89763545,57.78086932,3.987012091
unsafe,11.02787986,228.3227976,13124.10564,7.516643216,319.3540394,376.2319179,8.03385864,48.52903793,4.178897909
safe,7.760189365,206.2088341,34250.16392,7.930381857,299.1315985,347.1807804,19.35076512,80.62187235,4.590527649
unsafe,6.449070009,163.4476486,16906.3313,5.15222567,283.2173286,397.5070551,16.7872722,82.01605804,3.331549948
safe,7.886591227,213.0525907,38852.02964,11.17078862,281.70077680000003,326.1153502,10.38517245,64.6625007,4.589983508
unsafe,7.762020745,173.636742,15548.41667,5.018671102,330.3909763,520.6407738,11.14770411,87.4815046,3.256301329
unsafe,4.031610444,145.483239,15105.3731,8.18081336,333.71087,342.9790126,13.8064055,85.67905324,4.037939155
safe,8.014183072,244.1200978,30566.7675,7.71444656,307.9874583,309.9304282,22.64159793,61.57846145,3.417076199
safe,5.913132933,184.3931561,40847.76015,7.04182775,331.9599637,563.4099697,21.91737699,58.83920331,3.900211314
unsafe,6.793698635,227.2257507,14470.05355,8.471508955,274.4447186,360.7556743,19.4021494,40.29059137,4.822958046
safe,5.924799469,111.4785818,15413.89615,6.900029881,347.8618369,277.5880746,13.26114311,74.19399492,4.188927904
safe,9.624726886,217.3727797,25175.75416,9.883945512,329.1744541,394.0548353,20.27757141,85.8402577,2.615257476
unsafe,5.770620969,194.5001438,16173.72709,6.341797302,318.7889329,387.1304829,12.04291419,52.51226111,4.240821478
unsafe,8.69712216,166.4527742,27752.00024,5.350923532,372.2640994,393.5557957,13.74866795,75.02454461,4.180567593
unsafe,5.467401255,197.0289262,12883.16353,9.264883097,347.4212659,355.1757122,12.76254632,67.15953241,3.717822718
safe,5.422445768,205.2660804,18542.95745,5.491962673,306.7022268,382.0801288,10.50402321,67.49345,2.91175139
unsafe,5.368988344,250.660916,15973.68689,6.416298307,277.1519377,334.8199544,15.68436202,44.04038217,3.73788278
unsafe,3.410359671,207.3974729,49074.73041,5.667433467,301.9750112,351.5203926,15.98737034,86.63918586,3.721765769
unsafe,4.851103882,146.6272367,20227.64378,6.340534135,368.9412139,346.5203097,15.26672628,56.98992563,3.644106894
unsafe,7.9373922,170.4453284,6626.376426,5.117364166,372.6252573,316.0224661,23.13595214,73.78621149,4.27085115
safe,6.436444496,192.9956648,19579.38955,7.640874322,314.922739,379.6753668,12.89704926,75.83913181,3.415851385
safe,5.757088957,148.9891464,32415.73362,9.178560477,319.2229356,407.7417133,12.12095586,42.21884487,3.730185467
safe,6.144759038,210.9797475,19981.31519,9.203614112,271.0971043,332.5981262,17.18796335,79.63424204,3.082080496
safe,6.879404957,214.7318875,20509.33196,9.035250354,321.3832777,306.7843022,12.47730317,79.69207986,4.70047023
unsafe,6.380717315,266.0154103,21250.93563,4.854334534,357.2410268,358.1854729,27.00670661,59.93778492,4.532019663
unsafe,6.273805782,191.8503964,15130.15437,5.11275051,349.9495296,538.2037134,12.38359721,52.097687380000004,4.510405324
unsafe,8.769676022,215.3687416,13969.43886,7.548543437,322.7990702,369.0166668,18.91918835,54.75521406,3.776718462
unsafe,7.312109304,199.8129989,14540.73508,8.827413554,276.1182819,486.9837343,17.27165578,70.13560786,5.123871935
unsafe,5.842933081,168.2952871,19156.12313,6.878347939,331.4776493,506.7568077,14.52615101,80.42371545,4.143224936
safe,4.865444268,114.4638998,32858.4831,7.473070208,365.3011352,533.3032206,16.15159981,45.64738763,5.070254359
unsafe,5.548181849,204.2598994,39997.7837,7.027226156,319.2029353,431.9724289,15.4003962,41.95229157,3.945460484
safe,5.892413186,139.3622529,11006.04851,5.311990413,339.3279049,446.4943942,10.56707076,89.69288268,3.311813193
unsafe,7.893818459,203.2966211,16853.67633,7.334428248,339.7675789,398.9895004,19.31875982,58.57460973,3.508503713
unsafe,3.445061864,207.9262602,33424.76868,8.782147481,384.0070058,441.7858757,13.80590221,30.2845972,4.184396969
unsafe,9.313465893,133.1417512,41982.61066,6.628037165,417.2453878,267.8017107,10.36823018,75.43614701,4.493612765
unsafe,9.515140615,199.0813173,9082.816175,5.976549511,367.2307922,501.4468337,12.87712332,55.77068996,3.812887661
unsafe,4.137044913,116.3382781,17101.95157,8.652210468,322.8922523,360.6480784,7.848312949,70.97700108,4.327356027
unsafe,6.336342762,214.0719823,14619.62726,6.584414155,315.9967929,370.7956045,12.21941068,83.66887899,3.78880332
unsafe,7.380104835,237.9226372,16862.54348,7.101816885,306.182925,478.654518,13.25447539,92.86455713,5.030452202
safe,4.941972157,166.7104405,19806.4113,8.031864863,426.1575186,352.0390921,15.49688693,68.60840187,5.076146746
safe,6.26011129,211.5941125,18577.62397,7.154890694,340.792574,357.0983955,7.992209971,82.36537826,5.403614892
unsafe,6.175164949,193.2826017,32875.19206,10.89666275,337.5062107,414.9020172,12.99782291,69.86738195,3.341369291
safe,6.002414612,196.0029378,16136.43327,5.687754931,301.9809379,336.9141571,11.98832391,43.91263381,4.315308015
unsafe,7.689358004,221.3568855,30253.8511,6.269309001,320.4781059,529.7465288,17.97327721,84.69636557,4.978556095
unsafe,6.242414484,191.9087295,28149.41179,7.1304368,319.3067851,448.2425267,19.37009087,60.93948098,4.508705098
unsafe,7.894322783,176.319304,11697.60697,8.19810571,376.7839891,383.0191013,12.67748794,57.28026549,2.865031443
safe,9.221955642,151.4548307,26502.59577,8.097193741,294.1927545,541.6014377,13.95175343,39.57240683,4.294251987
safe,7.078361074,198.412447,16648.60057,6.931095897,348.5479814,472.2760009,17.24961638,59.63089394,3.263464731
unsafe,5.514062185,212.5550663,27859.74831,6.64635563,286.4748065,524.5479749,13.06780306,99.91838657,4.460362938
unsafe,6.887863944,173.3250224,19947.92418,7.488703143,334.0980227,441.0026117,10.78050121,89.00549198,5.454487652
safe,6.859323726,179.0688055,27567.37567,5.88555748,227.3484603,391.599708,14.6705549,83.46993431,4.501980015
safe,7.973307535,237.4971525,23517.68101,5.354516205,283.5838343,478.8936157,15.2595975,53.67147849,2.826111941
unsafe,5.632040992,203.7304807,19345.92248,8.047798068,265.3471108,708.2263645,15.7522524,69.19592633,3.511984837
unsafe,6.455004797,176.6839728,24468.04839,5.756930039,314.7995983,477.5813462,16.24550434,57.72972383,2.293431406
unsafe,6.922652371,185.8189891,14682.66584,9.886831314,341.066404,560.7877028,22.46612757,64.39542225,2.877354267
unsafe,5.903465715,201.8640323,25394.10472,7.692154202,313.6480717,434.7197472,18.00670264,59.97215953,4.587086719
